"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","truncate 2","font-medium","truncate 3"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KAW-Pro-KP960-%C4%90%E1%BB%99-S%C3%A1ng-Cao-%C4%90%E1%BB%99-Ph%C3%A2n-Gi%E1%BA%A3i-4K-K%C3%ADch-Th%C6%B0%E1%BB%9Bc-T%E1%BB%91i-%C4%90a-200-Inch-H%E1%BB%87-%C4%90i%E1%BB%81u-H%C3%A0nh-Androi-10-i.541664743.24550835213?extraParams=%7B%22display_model_id%22%3A187238252648%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4a1w97im0nj4e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Máy Chiếu Mini KAW Pro KP960 Độ Sáng Cao, Độ Phân Giải 4K, Kích Thước Tối Đa 200 Inch, Hệ Điều Hành Androi 10","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","5.403.000","Đã bán 298"
"https://shopee.vn/M%C3%A1y-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-Kh%C3%B4ng-D%C3%A2y-KAW-M%C3%A1y-B%E1%BA%AFn-M%C3%A3-V%E1%BA%A1ch-Bluetooth-%C4%90%E1%BA%A7u-%C4%91%E1%BB%8Dc-Barcode-d%C3%B9ng-tr%C3%AAn-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-M%C3%A1y-t%C3%ADnh-i.863695989.25252118694?extraParams=%7B%22display_model_id%22%3A217183769744%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7kbm7sm61ir46_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Máy Quét Mã Vạch Không Dây KAW, Máy Bắn Mã Vạch Bluetooth, Đầu đọc Barcode dùng trên Điện thoại, Máy tính","","","739.000","Đã bán 159"
"https://shopee.vn/Tai-Nghe-Ch%E1%BB%A5p-Tai-Bluetooth-Ch%E1%BB%91ng-%E1%BB%92n-12h-Nghe-Nh%E1%BA%A1c-K%E1%BA%BFt-N%E1%BB%91i-10m-Linkeetech-i.76448301.19886100910?extraParams=%7B%22display_model_id%22%3A226829604338%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc91rgrzcm6q0a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Tai Nghe Chụp Tai Bluetooth Chống Ồn 12h Nghe Nhạc Kết Nối 10m Linkeetech","","","175.000","Đã bán 422"
"https://shopee.vn/M%C3%A1y-qu%C3%A9t-m%C3%A3-v%E1%BA%A1ch-kh%C3%B4ng-d%C3%A2y-cao-c%E1%BA%A5p-KAW-k%E1%BA%BFt-n%E1%BB%91i-Bluetooth-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Qu%C3%A9t-m%C3%A3-v%E1%BA%A1ch-1D-2D-qu%C3%A9t-QR-i.540263012.24720744179?extraParams=%7B%22display_model_id%22%3A257621567354%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8zlymkrad1ee9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Máy quét mã vạch không dây cao cấp KAW, kết nối Bluetooth điện thoại Quét mã vạch 1D 2D, quét QR","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","20% Giảm","739.000","Đã bán 883"
"https://shopee.vn/%C4%90%C3%A8n-pin-laser-303-lo%E1%BA%A1i-x%E1%BB%8Bn-b%C3%BAt-tr%C3%ACnh-chi%E1%BA%BFu-d%C3%B9ng-trong-gi%E1%BA%A3ng-d%E1%BA%A1y-l%C3%A0m-c%C3%B4ng-tr%C3%ACnh-d%E1%BB%B1-%C3%A1n-v%C3%A0-gi%E1%BA%A3i-tr%C3%AD-i.122729648.21929756201?extraParams=%7B%22display_model_id%22%3A241941261697%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3ipe6m542poc4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Đèn pin laser 303 loại xịn, bút trình chiếu dùng trong giảng dạy, làm công trình, dự án và giải trí","","","55.000","Đã bán 939"
"https://shopee.vn/M%C3%A1y-b%E1%BA%AFn-m%C3%A3-v%E1%BA%A1ch-Kaw-2D-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-Kh%C3%B4ng-D%C3%A2y-Bluetooth-5.0-qu%C3%A9t-m%C3%A3-v%E1%BA%A1ch-%C4%91a-tia-i.219353804.25561325299?extraParams=%7B%22display_model_id%22%3A240341433898%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdbvfn9gfh3331_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Máy bắn mã vạch Kaw 2D - Hàng Chính Hãng, Không Dây, Bluetooth 5.0, quét mã vạch đa tia","","","739.000","Đã bán 10k+"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-4K-Si%C3%AAu-N%C3%A9t-Kaw-K650-Plus-Gi%C3%A1-R%E1%BA%BB-Ch%E1%BA%A5t-L%C6%B0%E1%BB%A3ng-Full-HD-1080p-B%E1%BA%A2O-H%C3%80NH-12-TH%C3%81NG-i.957960945.22980387070?extraParams=%7B%22display_model_id%22%3A290347138841%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcu3tug5dd1bdf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-39%","Máy Chiếu 4K Siêu Nét Kaw K650 Plus, Giá Rẻ, Chất Lượng Full HD 1080p BẢO HÀNH 12 THÁNG","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Giảm 5k₫","2.771.000","Đã bán 1k+"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KAW-K860-Si%C3%AAu-S%E1%BA%AFc-N%C3%A9t-%C4%90a-D%E1%BA%A1ng-C%E1%BB%95ng-K%E1%BA%BFt-N%E1%BB%91i-K%C3%ADch-Th%C6%B0%E1%BB%9Bc-M%C3%A0n-Chi%E1%BA%BFu-L%E1%BB%9Bn-L%C3%AAn-%C4%90%E1%BA%BFn-200-Inch-i.541664743.21395196443?extraParams=%7B%22display_model_id%22%3A215368982690%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4a1nxqcuxeoda_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-42%","Máy Chiếu Mini KAW K860 Siêu Sắc Nét, Đa Dạng Cổng Kết Nối, Kích Thước Màn Chiếu Lớn Lên Đến 200 Inch","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","4.648.000","Đã bán 263"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KAW-KS990-Si%C3%AAu-S%E1%BA%AFc-N%C3%A9t-%C4%90a-D%E1%BA%A1ng-C%E1%BB%95ng-K%E1%BA%BFt-N%E1%BB%91i-K%C3%ADch-Th%C6%B0%E1%BB%9Bc-M%C3%A0n-Chi%E1%BA%BFu-L%E1%BB%9Bn-i.921489752.23687262784?extraParams=%7B%22display_model_id%22%3A335164828191%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgouh1iu0g7j8a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy Chiếu Mini KAW KS990 Siêu Sắc Nét, Đa Dạng Cổng Kết Nối, Kích Thước Màn Chiếu Lớn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 5k₫","2.486.000","Đã bán 19"
"https://shopee.vn/M%C3%A1y-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-Kh%C3%B4ng-D%C3%A2y-Bluetooth-Kaw-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-%C4%90a-Tia-M%C3%A3-1D-M%C3%A3-QR-K%E1%BA%BFt-N%E1%BB%91i-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-i.12259650.3558578359?extraParams=%7B%22display_model_id%22%3A69541163886%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m91hscgphb4288_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-18%","Máy Quét Mã Vạch Không Dây Bluetooth Kaw, Quét Mã Vạch Đa Tia, Mã 1D, Mã QR, Kết Nối Điện Thoại","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","6% Giảm","739.000","Đã bán 10k+"
"https://shopee.vn/M%C3%A1y-qu%C3%A9t-m%C3%A3-v%E1%BA%A1ch-kh%C3%B4ng-d%C3%A2y-%C4%91a-tia-ch%C3%ADnh-h%C3%A3ng-KAW-Si%C3%AAu-nh%E1%BA%A1y-%C4%91a-tia-QRcode-Bluetooth-%C4%91i%E1%BB%87n-tho%E1%BA%A1i.-i.921489752.23223782225?extraParams=%7B%22display_model_id%22%3A365182964092%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh8t5virpr0qad_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy quét mã vạch không dây đa tia chính hãng KAW, Siêu nhạy, đa tia, QRcode, Bluetooth điện thoại.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 5k₫","739.000","Đã bán 30k+"
"https://shopee.vn/M%C3%A1y-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-%C4%90a-Tia-KAW-C%C3%B4ng-Ngh%E1%BB%87-Cmos-%C4%90%E1%BB%83-B%C3%A0n-Qu%C3%A9t-T%E1%BA%A5t-C%E1%BA%A3-C%C3%A1c-Lo%E1%BA%A1i-M%C3%A3-Si%C3%AAu-Nhanh-Nh%E1%BA%A1y-i.703148148.22778021650?extraParams=%7B%22display_model_id%22%3A207190750462%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2q5ytg67yti3a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-15%","Máy Quét Mã Vạch Đa Tia  KAW Công Nghệ Cmos Để Bàn Quét Tất Cả Các Loại Mã, Siêu Nhanh Nhạy","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","908.000","Đã bán 30k+"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KP960-Si%C3%AAu-N%C3%A9t-Android-10.0-Chi%E1%BA%BFu-Phim-D%E1%BA%A1y-H%E1%BB%8Dc-%C3%82m-Thanh-S%E1%BB%91ng-%C4%90%E1%BB%99ng-BH-24-Th%C3%A1ng-i.978971831.22962129432?extraParams=%7B%22display_model_id%22%3A251787834751%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhsleh37xvcydc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Máy Chiếu Mini KP960 Siêu Nét  Android 10.0, Chiếu Phim, Dạy Học, Âm Thanh Sống Động, BH 24 Tháng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","2.771.000","Đã bán 2k+"
"https://shopee.vn/Loa-bluetooth-kh%C3%B4ng-d%C3%A2y-P-Pro-10-mini-c%E1%BA%A7m-tay-c%C3%B4ng-su%E1%BA%A5t-l%E1%BB%9Bn-%C3%A2m-thanh-hay-led-nh%C3%A1y-theo-nh%E1%BA%A1c-i.499959007.25973854599?extraParams=%7B%22display_model_id%22%3A59945592286%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfy6u2kc2txkff_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Loa bluetooth không dây P Pro 10 mini cầm tay công suất lớn, âm thanh hay, led nháy theo nhạc","","","499.000","Đã bán 6k+"
"https://shopee.vn/B%E1%BA%A3ng-%C4%91i%E1%BB%87n-t%E1%BB%AD-VINSA-1060Plus-ch%C3%ADnh-h%C3%A3ng-b%C3%BAt-c%E1%BA%A3m-%E1%BB%A9ng-t%E1%BB%AB-k-d%C3%B9ng-pin-b%E1%BA%A3n-qu%E1%BB%91c-t%E1%BA%BF-n%C3%A2ng-c%E1%BA%A5p-so-v%E1%BB%9Bi-Gaomon-1060-i.1343898485.29911271842?extraParams=%7B%22display_model_id%22%3A256593159770%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m05aurdm2c2734_tn.webp","","","Bảng điện tử VINSA 1060Plus chính hãng bút cảm ứng từ k dùng pin - bản quốc tế nâng cấp so với Gaomon 1060","","","520.000","Đã bán 45"
"https://shopee.vn/M%C3%A1y-In-Nhi%E1%BB%87t-AYIN-Kh%E1%BB%95-A6-A7-In-%C4%90%C6%A1n-H%C3%A0ng-T%E1%BB%AB-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-M%C3%A1y-T%C3%ADnh-In-%C4%90%C6%A1n-S%C3%A0n-TM%C4%90T-M%C3%A3-V%E1%BA%ADn-%C4%90%C6%A1n-B%E1%BA%A3o-H%C3%A0nh-15-Th%C3%A1ng-i.452267536.13139423040?extraParams=%7B%22display_model_id%22%3A166485028743%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mj97v5j0cb9cb8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Máy In Nhiệt AYIN Khổ A6,A7 In Đơn Hàng Từ Điện Thoại, Máy Tính, In Đơn Sàn TMĐT, Mã Vận Đơn - Bảo Hành 15 Tháng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","10% Giảm","765.000","Đã bán 20k+"
"https://shopee.vn/M%C3%A1y-b%E1%BA%AFn-m%C3%A3-v%E1%BA%A1ch-Kaw-2D-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-Kh%C3%B4ng-D%C3%A2y-Bluetooth-5.0-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-%C4%90a-Tia-M%C3%A3-1D-M%C3%A3-QR-i.541608989.17996734323?extraParams=%7B%22display_model_id%22%3A222341575130%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8vap2e4h3yc5a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-18%","Máy bắn mã vạch Kaw 2D Hàng Chính Hãng, Không Dây, Bluetooth 5.0, Quét Mã Vạch Đa Tia Mã 1D, Mã QR","","Giảm 5k₫","739.000","Đã bán 2k+"
"https://shopee.vn/M%C3%A1y-chi%E1%BA%BFu-mini-KAW-K670-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng-si%C3%AAu-n%C3%A9t-k%C3%ADch-th%C6%B0%E1%BB%9Bc-m%C3%A0n-chi%E1%BA%BFu-t%E1%BB%91i-%C4%91a-120-inch-i.541664743.24950822149?extraParams=%7B%22display_model_id%22%3A215470323520%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m48nck7740zr4f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-38%","Máy chiếu mini KAW K670 chất lượng siêu nét, kích thước màn chiếu tối đa 120 inch","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","2.816.750","Đã bán 4k+"
"https://shopee.vn/Gi%C3%A1-%C4%90%E1%BB%A1-M%C3%A1y-Chi%E1%BA%BFu-3-Ch%C3%A2n-1m8-%C4%90a-N%C4%83ng-Di-%C4%90%E1%BB%99ng-G%E1%BB%8Dn-Nh%E1%BA%B9-Ch%E1%BA%AFc-Ch%E1%BA%AFn-D%E1%BB%85-S%E1%BB%AD-D%E1%BB%A5ng-i.919735353.22922096692?extraParams=%7B%22display_model_id%22%3A248037709757%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lpkkabfdl4k4cb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","Giá Đỡ Máy Chiếu 3 Chân 1m8 Đa Năng Di Động, Gọn, Nhẹ, Chắc Chắn Dễ Sử Dụng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","181.000","Đã bán 2k+"
"https://shopee.vn/M%C3%A1y-chi%E1%BA%BFu-mini-K670-Si%C3%AAu-n%C3%A9t-4K-Ch%C3%ADnh-H%C3%A3ng-K%E1%BA%BFt-n%E1%BB%91i-wifi-bluetooth-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-m%C3%A1y-t%C3%ADnh-Bh12T.-i.919735353.25451207194?extraParams=%7B%22display_model_id%22%3A375178784212%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6nipovtqy5j4c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy chiếu mini K670, Siêu nét 4K, Chính Hãng, Kết nối wifi, bluetooth, điện thoại, máy tính - Bh12T.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","7% Giảm","2.965.000","Đã bán 80k+"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KAW-XMAX10-Si%C3%AAu-S%C3%A1ng-12000-Lumens-H%E1%BB%97-tr%E1%BB%A3-4K-%C3%82m-Thanh-to-D%E1%BA%A1y-h%E1%BB%8Dc-V%C4%83n-Ph%C3%B2ng-BH-3-N%C4%83m-i.978971831.18684699212?extraParams=%7B%22display_model_id%22%3A251787855210%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhoaevsmyv45f3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Máy Chiếu Mini KAW XMAX10 Siêu Sáng 12000 Lumens, Hỗ trợ 4K ,Âm Thanh to, Dạy học,Văn Phòng BH 3 Năm","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","2.771.000","Đã bán 9k+"
"https://shopee.vn/M%C3%A1y-in-%C4%91%C6%A1n-h%C3%A0ng-Shoptida-SP46-in-%C4%91%C6%A1n-h%C3%A0ng-phi%E1%BA%BFu-g%E1%BB%ADi-minicode-logo-t%E1%BB%B1-d%C3%A1n-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.167961044.2607566525?extraParams=%7B%22display_model_id%22%3A186860502040%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbyva07mh3zm19_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","Máy in đơn hàng Shoptida SP46 in đơn hàng, phiếu gửi, minicode, logo tự dán, bảo hành 12 tháng","","Giảm 110k₫","1.377.000","Đã bán 30k+"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-Xem-Phim-KAW-KP980-K%E1%BA%BFt-N%E1%BB%91i-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-%C3%82m-Thanh-R%E1%BA%A1p-Chi%E1%BA%BFu-Phim-H%C3%ACnh-%E1%BA%A2nh-4K-i.921489752.24802121330?extraParams=%7B%22display_model_id%22%3A350196961412%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfmc06qkn2fgf4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy Chiếu Mini Xem Phim KAW KP980 Kết Nối Điện Thoại Âm Thanh Rạp Chiếu Phim, Hình Ảnh 4K","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 5k₫","2.486.000","Đã bán 25"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KAW-KP960-Si%C3%AAu-n%C3%A9t-H%E1%BB%97-Tr%E1%BB%A3-%C4%90%E1%BB%99-Ph%C3%A2n-Gi%E1%BA%A3i-4K-S%E1%BA%AFc-N%C3%A9t-Phi%C3%AAn-B%E1%BA%A3n-M%E1%BB%9Bi-Auto-focus-gi%E1%BA%A3ng-d%E1%BA%A1y-Hotel-s%E1%BB%B1-ki%E1%BB%87n-i.919735353.24303430645?extraParams=%7B%22display_model_id%22%3A355181409198%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lqx4nuv3x6zd4b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-38%","Máy Chiếu Mini KAW KP960 Siêu nét, Hỗ Trợ Độ Phân Giải 4K Sắc Nét Phiên Bản Mới, Auto focus, giảng dạy, Hotel, sự kiện","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","7% Giảm","5.045.000","Đã bán 1k+"
"https://shopee.vn/M%C3%A1y-Chi%E1%BA%BFu-Mini-KAW-XMAX10-K%C3%ADch-Th%C6%B0%E1%BB%9Bc-Chi%E1%BA%BFu-T%E1%BB%91i-%C4%90a-290-%C4%90%E1%BB%99-Ph%C3%A2n-Gi%E1%BA%A3i-4K-S%E1%BA%AFc-N%C3%A9t-%C4%90%E1%BB%99-S%C3%A1ng-Cao-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.541664743.21295197659?extraParams=%7B%22display_model_id%22%3A204839373497%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4a1m9ymbqvjb4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Máy Chiếu Mini KAW XMAX10 Kích Thước Chiếu Tối Đa 290"", Độ Phân Giải 4K Sắc Nét, Độ Sáng Cao Bảo Hành 12 Tháng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","7.780.000","Đã bán 227"
"https://shopee.vn/M%C3%A1y-chi%E1%BA%BFu-mini-KAW-K650-h%E1%BB%87-%C4%91i%E1%BB%81u-h%C3%A0nh-Androi-k%E1%BA%BFt-n%E1%BB%91i-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-m%C3%A1y-t%C3%ADnh-b%E1%BA%A3o-h%C3%A0nh-ch%C3%ADnh-h%C3%A3ng-12-th%C3%A1ng-i.391822974.14399248984?extraParams=%7B%22display_model_id%22%3A177804662785%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjffdj3qa8lhed_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Máy chiếu mini KAW K650 hệ điều hành Androi kết nối điện thoại máy tính bảo hành chính hãng 12 tháng","","Giảm 5k₫","2.486.000","Đã bán 10k+"
"https://shopee.vn/M%C3%A1y-chi%E1%BA%BFu-mini-si%C3%AAu-s%C3%A1ng-KS990-t%E1%BB%B1-%C4%91%E1%BB%99ng-l%E1%BA%A5y-n%C3%A9t-t%E1%BB%B1-%C4%91%E1%BB%99ng-ch%E1%BB%89nh-g%C3%B3c-%C4%91%E1%BB%99-s%C3%A1ng-2600-AnsiLumen-i.293063665.25016724952?extraParams=%7B%22display_model_id%22%3A147667602517%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mef4d4jf2nt190_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-37%","Máy chiếu mini siêu sáng KS990, tự động lấy nét, tự động chỉnh góc, độ sáng 2600 AnsiLumen","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","6% Giảm","7.045.000","Đã bán 40k+"
"https://shopee.vn/B%C3%A0n-Ph%C3%ADm-C%C6%A1-Bluetooth-Kh%C3%B4ng-D%C3%A2y-K68BT-Tr%E1%BB%A5c-C%C6%A1-Red-Switch-G%C3%B5-C%E1%BB%B1c-%C4%90%C3%A3-Hotswap-D%C3%B9ng-M%C3%A1y-T%C3%ADnh-%C4%90T-Tablet-i.1360907408.28913517390?extraParams=%7B%22display_model_id%22%3A128070360286%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjzehg1szthkdb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Bàn Phím Cơ Bluetooth Không Dây K68BT Trục Cơ Red Switch Gõ Cực Đã, Hotswap Dùng Máy Tính/ĐT/Tablet","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 45k₫","543.420","Đã bán 10k+"
"https://shopee.vn/M%C3%A1y-qu%C3%A9t-m%C3%A3-v%E1%BA%A1ch-KAW-c%C3%B4ng-ngh%E1%BB%87-CMOS-M%E1%BB%9Bi-qu%C3%A9t-nhi%E1%BB%81u-lo%E1%BA%A1i-m%C3%A3-thi%E1%BA%BFt-k%E1%BA%BF-nh%E1%BB%8F-g%E1%BB%8Dn-d%E1%BB%85-d%C3%A0ng-k%E1%BA%BFt-n%E1%BB%91i-i.541569965.25802075063?extraParams=%7B%22display_model_id%22%3A214787231113%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8d8my4mi8vi56_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Máy quét mã vạch KAW công nghệ CMOS Mới, quét nhiều loại mã, thiết kế nhỏ gọn, dễ dàng kết nối","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","5% Giảm","908.000","Đã bán 9k+"
"https://shopee.vn/M%C3%A1y-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-KAW-%C4%90a-N%C4%83ng-Qu%C3%A9t-M%C3%A3-V%E1%BA%A1ch-%C4%90a-Tia-M%C3%A3-1D-M%C3%A3-QR-K%E1%BA%BFt-N%E1%BB%91i-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-B%E1%BA%A3o-H%C3%A0nh-12TH-i.12259650.24656658313?extraParams=%7B%22display_model_id%22%3A89740467838%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh2xebkyx6a691_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Máy Quét Mã Vạch KAW Đa Năng - Quét Mã Vạch Đa Tia, Mã 1D, Mã QR, Kết Nối Điện Thoại, Bảo Hành 12TH","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","6% Giảm","739.000","Đã bán 5k+"
