"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate 2","p-px src","km:text-[0","truncate 3"
"https://shopee.vn/M%C3%A1y-gi%C3%A1c-h%C6%A1i-c%E1%BA%A1o-gi%C3%B3-massage-th%C3%B4ng-minh-kh%C3%B4ng-d%C3%B9ng-l%E1%BB%ADa-m%C3%A1y-gi%C3%A1c-h%C6%A1i-%C4%91i%E1%BB%87n-mini-6-c%E1%BA%A5p-%C4%91%E1%BB%99-gi%E1%BA%A3m-%C4%91au-t%C4%83ng-tu%E1%BA%A7n-ho%C3%A0n-m%C3%A1u-i.94703276.19493736714?extraParams=%7B%22display_model_id%22%3A266263648622%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-me9h6ts6tgqtde_tn.webp","","-34%","Máy giác hơi cạo gió massage thông minh không dùng lửa, máy giác hơi điện mini 6 cấp độ giảm đau, tăng tuần hoàn máu","","199.000","Đã bán 1k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","15% Giảm"
"https://shopee.vn/Gi%E1%BA%A3m-C%C3%A2n-Slim-Be-cu%CC%89a-BEALIVE-Ch%C3%ADnh-H%C3%A3ng-Tr%C3%A0-Th%E1%BA%A3o-M%E1%BB%99c-Slimbe-Gi%C3%BAp-Gi%E1%BA%A3m-3-7-Kg-Sau-30-Ng%C3%A0y-i.1057339842.18084553425?extraParams=%7B%22display_model_id%22%3A168386914235%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mipivelj9u6bce_tn.webp","","-46%","Giảm Cân Slim Be của BEALIVE Chính Hãng Trà Thảo Mộc Slimbe Giúp Giảm 3-7 Kg Sau 30 Ngày","","369.000","Đã bán 50k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BB%95-Vai-G%C3%A1y-6D-Th%C6%B0-Gi%C3%A3n-C%E1%BA%A3i-Thi%E1%BB%87n-S%E1%BB%A9c-Kh%E1%BB%8Fe-T%E1%BB%95ng-Th%E1%BB%83-D%C3%A0nh-Cho-V%C4%83n-Ph%C3%B2ng-Ng%C6%B0%E1%BB%9Di-Cao-Tu%E1%BB%95i-i.724813738.27654890289?extraParams=%7B%22display_model_id%22%3A246397090611%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7932j5ayvqrf2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Máy Massage Cổ Vai Gáy 6D Thư Giãn, Cải Thiện Sức Khỏe Tổng Thể Dành Cho Văn Phòng, Người Cao Tuổi","","369.000","Đã bán 100k+","","",""
"https://shopee.vn/Vi%C3%AAn-U%E1%BB%91ng-B%E1%BB%95-Th%E1%BA%ADn-Tr%C3%A1ng-D%C6%B0%C6%A1ng-T%C4%83ng-C%C6%B0%E1%BB%9Dng-Sinh-L%C3%BD-TESTOKING-Th%C3%A0nh-Ph%E1%BA%A7n-Th%E1%BA%A3o-D%C6%B0%E1%BB%A3c-K%C3%A9o-d%C3%A0i-cu%E1%BB%99c-y%C3%AAu-i.1024955595.23387168406?extraParams=%7B%22display_model_id%22%3A149230265251%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-md7q9vjqpqxoaf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Viên Uống Bổ Thận Tráng Dương Tăng Cường Sinh Lý TESTOKING - Thành Phần Thảo Dược,Kéo dài cuộc yêu","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","182.816","Đã bán 5k+","","",""
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BB%95-Vai-G%C3%A1y-M%C3%B4-Ph%E1%BB%8Fng-B%C3%A0n-Tay-K%E1%BA%BFt-H%E1%BB%A3p-Ch%C6%B0%E1%BB%9Dm-%E1%BA%A4m-Massage-Tr%E1%BB%8B-Li%E1%BB%87u-Gi%E1%BA%A3m-%C4%90au-M%E1%BB%8Fi-C%C6%A1-Hi%E1%BB%87u-Qu%E1%BA%A3-i.541060388.24381669067?extraParams=%7B%22display_model_id%22%3A176651588972%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi1g8lkbl1xc9b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Máy Massage Cổ Vai Gáy Mô Phỏng Bàn Tay Kết Hợp Chườm Ấm, Massage Trị Liệu Giảm Đau Mỏi Cơ Hiệu Quả","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","320.000","Đã bán 60k+","","",""
"https://shopee.vn/M%C3%A1y-Massage-B%E1%BB%A5ng-Gi%E1%BA%A3m-M%E1%BB%A1-%C4%90%E1%BB%91t-M%E1%BB%A1-B%E1%BB%A5ng-Nhi%E1%BB%87t-N%C3%B3ng-H%E1%BB%93ng-Ngo%E1%BA%A1i-Rung-T%E1%BA%A7n-S%E1%BB%91-Cao-Gi%C3%BAp-Thon-G%E1%BB%8Dn-C%C6%A1-Th%E1%BB%83-i.718612388.26057831921?extraParams=%7B%22display_model_id%22%3A224578842579%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfwdjiz880emcb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-32%","Máy Massage Bụng Giảm Mỡ, Đốt Mỡ Bụng Nhiệt Nóng Hồng Ngoại Rung Tần Số Cao Giúp Thon Gọn Cơ Thể","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","439.999","Đã bán 40k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","5% Giảm"
"https://shopee.vn/M%C3%A1y-Massage-Rung-Gi%E1%BA%A3m-M%E1%BB%A1-To%C3%A0n-Th%C3%A2n-Hi%E1%BB%87u-Qu%E1%BA%A3-%C4%90ai-Massage-Rung-N%C3%B3ng-Gi%E1%BA%A3m-M%E1%BB%A1-B%E1%BB%A5ng-i.541497360.23582355325?extraParams=%7B%22display_model_id%22%3A222644000294%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lspon333zh5ld4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy Massage Rung Giảm Mỡ Toàn Thân Hiệu Quả - Đai Massage Rung Nóng Giảm Mỡ Bụng","","399.000","Đã bán 152","","",""
"https://shopee.vn/M%C3%A1y-Massage-Rung-Gi%E1%BA%A3m-M%E1%BB%A1-To%C3%A0n-Th%C3%A2n-Hi%E1%BB%87u-Qu%E1%BA%A3-%C4%90ai-Massage-Rung-N%C3%B3ng-Gi%E1%BA%A3m-M%E1%BB%A1-B%E1%BB%A5ng-New-i.716158718.24581377926?extraParams=%7B%22display_model_id%22%3A147379656521%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzstd5n3i0m96f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy Massage Rung Giảm Mỡ Toàn Thân Hiệu Quả - Đai Massage Rung Nóng Giảm Mỡ Bụng New","","333.000","Đã bán 1","","",""
"https://shopee.vn/%C4%90ai-l%C6%B0ng-c%E1%BB%99t-s%E1%BB%91ng-t%E1%BB%B1-l%C3%A0m-n%C3%B3ng-gi%E1%BA%A3m-%C4%91au-l%C6%B0ng-%C4%91%E1%BB%8Bnh-h%C3%ACnh-c%E1%BA%A3i-thi%E1%BB%87n-tho%C3%A1i-h%C3%B3a-tho%C3%A1t-v%E1%BB%8B-%C4%91%C4%A9a-%C4%91%E1%BB%87m-T-Home-More-i.1078066459.14798531990?extraParams=%7B%22display_model_id%22%3A232613454548%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsdlseri3iyse9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","Đai lưng cột sống tự làm nóng giảm đau lưng định hình cải thiện thoái hóa,thoát vị đĩa đệm T-Home&More","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","199.000","Đã bán 2k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/-K%C3%A8m-qu%C3%A0-Vi%C3%AAn-%C4%83n-ngon-t%C4%83ng-c%C3%A2n-TCTL-phi%C3%AAn-b%E1%BA%A3n-cao-c%E1%BA%A5p-Th%E1%BB%B1c-ph%E1%BA%A9m-b%E1%BB%95-sung-i.1290651461.24132768915?extraParams=%7B%22display_model_id%22%3A147687014312%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh43tzmy5qmja8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","[Kèm quà] Viên ăn ngon tăng cân TCTL-phiên bản cao cấp-Thực phẩm bổ sung","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","279.000","Đã bán 30k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-Massage-KAW-C%E1%BA%A7m-Tay-Relax-Spin-Tone-5-%C4%90%E1%BA%A7u-%C4%90%C3%A1nh-Tan-M%E1%BB%A1-B%E1%BB%A5ng-Cao-C%E1%BA%A5p-Massage-Gi%C3%A3n-C%C6%A1-i.507223015.18283353984?extraParams=%7B%22display_model_id%22%3A168616282220%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-md5v97eq5mjg28_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Máy Massage KAW Cầm Tay Relax & Spin Tone 5 Đầu Đánh Tan Mỡ Bụng Cao Cấp, Massage Giãn Cơ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","268.000","Đã bán 4k+","","","Giảm 5k₫"
"https://shopee.vn/M%C3%A1y-x%C3%B4ng-m%C5%A9i-h%E1%BB%8Dng-kh%C3%AD-dung-LEANO-cao-c%E1%BA%A5p-cho-b%C3%A9-c%C3%B4ng-ngh%E1%BB%87-Nh%E1%BA%ADt-B%E1%BA%A3n-i.899791898.25701170655?extraParams=%7B%22display_model_id%22%3A255074776122%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-loy4tg5n5r2m63_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","Máy xông mũi họng khí dung LEANO cao cấp cho bé công nghệ Nhật Bản","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","280.000","Đã bán 918","","",""
"https://shopee.vn/Th%C3%B9ng-10-h%E1%BB%99p-g%C4%83ng-tay-NITRILE-%C4%90EN-ch%C3%ADnh-h%C3%A3ng-chuy%C3%AAn-d%C3%B9ng-trong-spa-phun-s%C4%83m-th%E1%BA%A9m-m%E1%BB%B9-vi%E1%BB%87n...-i.1162978660.25308585473?extraParams=%7B%22display_model_id%22%3A258979953723%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf9eksd6pjbh4b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Thùng 10 hộp găng tay NITRILE ĐEN chính hãng chuyên dùng trong spa, phun săm, thẩm mỹ viện...","","700.000","Đã bán 20k+","","",""
"https://shopee.vn/(c%C3%B3-h%E1%BB%99p-H%C3%80NG-C%C3%94NG-TY-TH%C3%8AU-C%C3%81)Th%E1%BA%A3m-%C4%91i%E1%BB%87n-ng%E1%BA%A3i-c%E1%BB%A9u-k%C3%A8m-g%E1%BB%91i-%C4%91%E1%BB%87m-s%C6%B0%E1%BB%9Fi-ng%E1%BA%A3i-c%E1%BB%A9u-gi%E1%BA%A3m-%C4%91au-m%E1%BB%8Fi-l%C6%B0ng-x%C6%B0%C6%A1ng-kh%E1%BB%9Bp-hi%E1%BB%87u-qu%E1%BA%A3-c%C3%B3-h%E1%BB%99p-i.1403571953.26367439140?extraParams=%7B%22display_model_id%22%3A345290768143%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9cm1pvy2sn6d8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","(có hộp HÀNG CÔNG TY THÊU CÁ)Thảm điện ngải cứu kèm gối/ đệm sưởi ngải cứu giảm đau mỏi lưng xương khớp hiệu quả có hộp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","480.000","Đã bán 80k+","","",""
"https://shopee.vn/G%E1%BB%91i-massage-c%E1%BB%95-vai-g%C3%A1y-Smart-Gadgets-8-bi-H%C3%A0n-Qu%E1%BB%91c-m%C3%A1y-massage-body-gi%C3%BAp-l%C3%A0m-gi%E1%BA%A3m-%C4%91au-nh%E1%BB%A9c-vai-g%C3%A1y-bh-12-th%C3%A1ng-GMX4-i.718441348.27851374353?extraParams=%7B%22display_model_id%22%3A292313917821%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw1eu8ptjbo9da_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Gối massage cổ vai gáy Smart Gadgets 8 bi Hàn Quốc, máy massage body giúp làm giảm đau nhức vai gáy, bh 12 tháng - GMX4","","297.000","Đã bán 20k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Tr%C3%A0-Gi%E1%BA%A3m-C%C3%A2n-Slim-Adela-V%E1%BB%8B-T%C3%A1o-Xanh-H%E1%BB%99p-12-G%C3%B3i-m%E1%BA%ABu-m%E1%BB%9Bi-Tr%C3%A0-Th%E1%BA%A3o-M%E1%BB%99c-Kelly's-Detox-Ch%C3%ADnh-H%C3%A3ng-i.745498951.19347415082?extraParams=%7B%22display_model_id%22%3A267219898044%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mibegu7b3v9d15_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-11%","Trà Giảm Cân Slim Adela Vị Táo Xanh Hộp 12 Gói - mẫu mới Trà Thảo Mộc Kelly's Detox Chính Hãng","","258.000","Đã bán 9k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 10k₫"
"https://shopee.vn/Vi%C3%AAn-U%E1%BB%91ng-Gi%E1%BA%A3m-C%C3%A2n-Body-Sline-Gi%E1%BA%A3m-C%C3%A2n-Nhanh-An-To%C3%A0n-Gi%E1%BA%A3m-8-10kg-Sau-1-Li%E1%BB%87u-Tr%C3%ACnh-30-Vi%C3%AAn-H%E1%BB%99p-i.1357588211.28561225536?extraParams=%7B%22display_model_id%22%3A223711937509%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0gvbp79etu74d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Viên Uống Giảm Cân Body Sline Giảm Cân Nhanh An Toàn Giảm 8-10kg Sau 1 Liệu Trình, 30 Viên/ Hộp","","103.000","Đã bán 214","","",""
"https://shopee.vn/Vi%C3%AAn-trinh-n%E1%BB%AF-ho%C3%A0ng-cung-cao-x%E1%BA%A1-%C4%91en-(-h%C5%A9-500g)-i.733044730.26361903858?extraParams=%7B%22display_model_id%22%3A139095518137%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lym5o73xur0t47_tn.webp","","-22%","Viên trinh nữ hoàng cung cao xạ đen ( hũ 500g)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","140.000","Đã bán 100k+","","",""
"https://shopee.vn/G%E1%BB%91i-Massage-C%E1%BB%95-Vai-G%C3%A1y-Th%E1%BA%BF-H%E1%BB%87-M%E1%BB%9Bi-M%C3%A1y-M%C3%A1tXa-H%E1%BB%93ng-Ngo%E1%BA%A1i-20-Bi-K%E1%BA%BFt-H%E1%BB%A3p-Nam-Ch%C3%A2m-T%E1%BB%AB-T%C3%ADnh-4-Ch%E1%BA%BF-%C4%90%E1%BB%99-Rung.B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng--i.543451511.24318516307?extraParams=%7B%22display_model_id%22%3A236125342860%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8jyk2vv3lfobd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-37%","Gối Massage Cổ Vai Gáy Thế Hệ Mới ,Máy MátXa Hồng Ngoại 20 Bi Kết Hợp Nam Châm Từ Tính,4 Chế Độ Rung.Bảo Hành 12 Tháng,","","469.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Vi%C3%AAn-u%E1%BB%91ng-gi%E1%BA%A3m-c%C3%A2n-Body-Fit-gi%E1%BA%A3m-nhanh-an-to%C3%A0n-hi%E1%BB%87u-qu%E1%BA%A3-gi%E1%BA%A3m-8-12kg-sau-1-li%E1%BB%87u-tr%C3%ACnh-h%E1%BB%99p-30-vi%C3%AAn-i.541649174.27362997777?extraParams=%7B%22display_model_id%22%3A195601274168%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rdw9-m0wstvz4ch8n15_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-63%","Viên uống giảm cân Body Fit giảm nhanh an toàn hiệu quả giảm 8-12kg sau 1 liệu trình, hộp 30 viên","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","59.000","Đã bán 2k+","","","8% Giảm"
"https://shopee.vn/Gi%E1%BA%A3m-c%C3%A2n-Fitera-tr%C3%A0-gi%E1%BA%A3m-c%C3%A2n-gi%E1%BA%A3m-m%E1%BB%A1-b%E1%BB%A5ng-%C4%91%C3%B9i-b%E1%BA%AFp-tay-b%E1%BA%AFp-ch%C3%A2n-tan-m%E1%BB%A1-body-thanh-l%E1%BB%8Dc-c%C6%A1-th%E1%BB%83-gi%E1%BA%A3m-c%C3%A2n-an-to%C3%A0n-i.273916847.23667477370?extraParams=%7B%22display_model_id%22%3A285147257934%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m07ki60dckx957_tn.webp","","-43%","Giảm cân Fitera trà giảm cân giảm mỡ bụng đùi bắp tay bắp chân tan mỡ body thanh lọc cơ thể giảm cân an toàn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","169.000","Đã bán 9k+","","",""
"https://shopee.vn/-TH%E1%BA%BA-TR%C3%9ANG-TH%C6%AF%E1%BB%9ENG-D%E1%BB%A5ng-C%E1%BB%A5-H%C3%BAt-D%E1%BB%8B-V%E1%BA%ADt-M%E1%BA%AFc-Ngh%E1%BA%B9n-S%C6%A1-C%E1%BB%A9u-Cho-Tr%E1%BA%BB-Em-V%C3%A0-Ng%C6%B0%E1%BB%9Di-L%E1%BB%9Bn-i.529512544.22076425008?extraParams=%7B%22display_model_id%22%3A420369713504%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-miu1w3h6tpfmd1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","[THẺ TRÚNG THƯỞNG] Dụng Cụ Hút Dị Vật Mắc Nghẹn & Sơ Cứu Cho Trẻ Em Và Người Lớn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","699.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Vi%C3%AAn-u%E1%BB%91ng-Tinh-ch%E1%BA%A5t-h%C3%A0u-Goodhealth-Oyster-Plus-30-60-vi%C3%AAn-T%C4%83ng-c%C6%B0%E1%BB%9Dng-sinh-l%E1%BB%B1c-Testosteron-Nam-Gi%E1%BB%9Bi-i.1310568046.24633679780?extraParams=%7B%22display_model_id%22%3A187714034105%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lxw31fhuwee13e_tn.webp","","-43%","Viên uống Tinh chất hàu Goodhealth Oyster Plus 30/60 viên Tăng cường sinh lực & Testosteron Nam Giới","","399.000","Đã bán 90k+","","",""
"https://shopee.vn/Gi%E1%BA%A3m-c%C3%A2n-Fitera-tr%C3%A0-gi%E1%BA%A3m-c%C3%A2n-tan-m%E1%BB%A1-b%E1%BB%A5ng-gi%E1%BA%A3m-b%C3%A9o-thanh-l%E1%BB%8Dc-c%C6%A1-th%E1%BB%83-gi%E1%BA%A3m-th%C3%A8m-%C4%83n-an-to%C3%A0n-hi%E1%BB%87u-qu%E1%BA%A3-cam-k%E1%BA%BFt-xu%E1%BB%91ng-3-8kg-i.302223025.20887957236?extraParams=%7B%22display_model_id%22%3A206099451175%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-maf00pa0nz6f20_tn.webp","","-54%","Giảm cân Fitera trà giảm cân tan mỡ bụng giảm béo thanh lọc cơ thể giảm thèm ăn an toàn hiệu quả cam kết xuống 3-8kg","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","136.278","Đã bán 746","","",""
"https://shopee.vn/M%C3%A1y-massage-vai-g%C3%A1y-to%C3%A0n-th%C3%A2n-%C4%91a-n%C4%83ng-cao-c%E1%BA%A5p-M%C3%A1y-massage-vai-g%C3%A1y-th%E1%BA%BF-h%E1%BB%87-m%E1%BB%9Bi-nh%E1%BA%A5t-HKDOTI-i.76448301.27256513650?extraParams=%7B%22display_model_id%22%3A246683923913%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mex8g8l5z0ud77_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Máy massage vai gáy toàn thân đa năng cao cấp, Máy massage vai gáy thế hệ mới nhất - HKDOTI","","259.000","Đã bán 506","","",""
"https://shopee.vn/Vi%C3%AAn-U%E1%BB%91ng-N%E1%BB%9F-Ng%E1%BB%B1c-%C4%90%C3%A0o-Thi-T%C4%83ng-Size-V%C3%B2ng-1-trong-2-tu%E1%BA%A7n-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng--i.78965255.22822831931?extraParams=%7B%22display_model_id%22%3A185308140819%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnpybr3r7yst10_tn.webp","","-23%","Viên Uống Nở Ngực Đào Thi Tăng Size Vòng 1 trong 2 tuần [Hàng Chính Hãng]","","385.000","Đã bán 50k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/D%E1%BB%A5ng-C%E1%BB%A5-H%C3%BAt-D%E1%BB%8B-V%E1%BA%ADt-M%E1%BA%AFc-Ngh%E1%BA%B9n-cho-tr%E1%BA%BB-em-ng%C6%B0%E1%BB%9Di-l%E1%BB%9Bn-Thi%E1%BA%BFt-b%E1%BB%8B-s%C6%A1-c%E1%BB%A9u-kh%E1%BA%A9n-c%E1%BA%A5p-an-to%C3%A0n-i.541686135.29851657289?extraParams=%7B%22display_model_id%22%3A297309850445%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mj3kgudakf7n3f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Dụng Cụ Hút Dị Vật Mắc Nghẹn cho trẻ em & người lớn, Thiết bị sơ cứu khẩn cấp an toàn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","670.999","Đã bán 90k+","","","5% Giảm"
"https://shopee.vn/Vi%C3%AAn-U%E1%BB%91ng-tr%E1%BA%AFng-da-Glutathione-600-m%E1%BA%ABu-m%E1%BB%9Bi-vi%C3%AAn-u%E1%BB%91ng-tr%E1%BA%AFng-da-m%E1%BB%9D-n%C3%A1m-m%E1%BB%9D-th%C3%A2m-T%C4%83ng-n%E1%BB%99i-ti%E1%BA%BFt-t%E1%BB%91-n%E1%BB%AF-Luhacosmetics-i.1057339842.23257722007?extraParams=%7B%22display_model_id%22%3A228101807664%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mipd38gsrxtta9_tn.webp","","-49%","Viên Uống trắng da Glutathione 600 mẫu mới, viên uống trắng da mờ nám, mờ thâm, Tăng nội tiết tố nữ, Luhacosmetics","","349.000","Đã bán 40k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/D%E1%BA%A7u-xoa-b%C3%B3p-R%C6%B0%E1%BB%A3u-Xoa-B%C3%B3p-M%C3%A3-Ti%E1%BB%81n-X%C6%B0%C6%A1ng-Kh%E1%BB%9Bp-Thu%E1%BB%91c-V%C3%B5-Gia-Truy%E1%BB%81n-B%C3%ACnh-%C4%90%E1%BB%8Bnh-%C4%90%E1%BA%B7c-S%E1%BA%A3n-B%C3%ACnh-%C4%90%E1%BB%8Bnh-i.567727318.19918418729?extraParams=%7B%22display_model_id%22%3A256698407945%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7472032853ae889b969d180e5552e17b_tn.webp","","-31%","Dầu xoa bóp, Rượu Xoa Bóp Mã Tiền Xương Khớp, Thuốc Võ Gia Truyền Bình Định, Đặc Sản Bình Định","","179.000","Đã bán 30k+","","",""
